ID,Date Created,Number of Likes,Tweet,Sentiment,sentimentP,sentiment_class,Sentiment_Score,bert_sentiment,Sentiment_transformer
34,2022-11-21 20:53:20+00:00,0,These are the worst fkn referee’s and they blatantly hate USA 🇺🇸 🤦‍♂️ dumbest shit ever letting Qatar 🇶🇦 host the World Cup ⚽️ #FIFAWorldCup,LABEL_0,-0.9403,Negative,0.9997348189353943,NEGATIVE,LABEL_0
35,2022-11-21 20:53:20+00:00,19,It would be great if the US could play a World Cup match without having a clown for a referee. #USMNT,LABEL_2,0.7579,Positive,0.7651169896125793,NEGATIVE,LABEL_2
36,2022-11-21 20:53:12+00:00,2,Fox Sports CEO gonna be pissed when the American audience boycots the world cup due to referee bias and blatant favoritism,LABEL_0,-0.5994,Negative,0.9990146160125732,NEGATIVE,LABEL_0
37,2022-11-21 20:52:50+00:00,0,This referee should never be allowed to officiate a World Cup game again,LABEL_0,0.0,Neutral,0.915380597114563,NEGATIVE,LABEL_0
38,2022-11-21 20:52:45+00:00,1,"Qatar spends a trillion dollars locking down the World Cup to sports wash their primitive culture, then let’s the referee throw the game. Then adds 10% time to the game. Even if we win, this is a circus. Put FIFA’s executives in prison.",LABEL_0,0.128,Positive,0.9967578053474426,NEGATIVE,LABEL_0
39,2022-11-21 20:51:39+00:00,11,Maybe if you referee where there is no high level of play you shouldn’t be reffing the World Cup?,LABEL_0,0.0516,Positive,0.9988921284675598,NEGATIVE,LABEL_0
40,2022-11-21 20:51:16+00:00,0,"Best refereeing of the 2022 World Cup so far is the Qatar referee! Fair and consistent from the first whistle! Not showing favouritism to either side👏🏾👏🏾👏🏾

I dislike how the half-time commentary team wanted to make it like he was incompetent because of the magnitude of the event",LABEL_1,0.5972,Positive,0.9945288300514221,POSITIVE,LABEL_1
41,2022-11-21 20:51:13+00:00,7,The one thing that has stood out in the two world cup games I have watched is the aggressive response by players towards the referee and they have the nerve to talk about respect.....,LABEL_1,-0.1531,Negative,0.9994016885757446,POSITIVE,LABEL_1
42,2022-11-21 20:50:37+00:00,0,Why is Qatar allowed to referee in their own World Cup?? #FIFAWorldCup,LABEL_0,0.0,Neutral,0.9955403208732605,NEGATIVE,LABEL_0
43,2022-11-21 20:50:28+00:00,0,This referee crew is horrible. This is a World Cup for god sakes.,LABEL_0,-0.34,Negative,0.999743640422821,NEGATIVE,LABEL_0
44,2022-11-21 20:50:23+00:00,22,World Cup being played in a country with a dictator and people are wondering why the Qatar only referee crew isn’t giving the USA any calls. 😭,LABEL_0,0.5859,Positive,0.9966481328010559,NEGATIVE,LABEL_0
45,2022-11-21 20:43:40+00:00,1,This referee might be the worst I've ever seen in World Cup play. Just goddamn awful from start to finish. #WorldCup,LABEL_0,-0.8316,Negative,0.9997716546058655,NEGATIVE,LABEL_0
46,2022-11-21 20:41:26+00:00,0,Awwwww the referee has saved the world cup with that point to the penalty spot,LABEL_2,-0.0516,Negative,0.9950686693191528,POSITIVE,LABEL_2
47,2022-11-21 20:39:09+00:00,0,Bold move to give a World Cup game to a referee who has never watched a game of football before,LABEL_0,0.3818,Positive,0.9998182654380798,POSITIVE,LABEL_0
48,2022-11-21 20:38:36+00:00,0,It would be fair to say the referee isn't suited for a World Cup.,LABEL_0,0.3182,Positive,0.9996837377548218,NEGATIVE,LABEL_0
49,2022-11-21 20:38:24+00:00,2,how is this referee at the world cup? he is shocking,LABEL_0,-0.4019,Negative,0.9974472522735596,NEGATIVE,LABEL_0
50,2022-11-21 20:26:18+00:00,3,"It seems like the World Cup would save itself a crap-ton of controversy if it just added another field referee.   One would referee one half of the field, and the other, the other.  No more running around aimlessly missing 1/3 of the action.  Just sayin'.",LABEL_1,0.3182,Positive,0.9993236064910889,NEGATIVE,LABEL_1
51,2022-11-21 20:25:38+00:00,0,This World Cup referee is garbage. Dude is just looking for a reason to penalize team USA.,LABEL_0,0.0,Neutral,0.9997413754463196,NEGATIVE,LABEL_0
52,2022-11-21 20:19:51+00:00,0,"The standard of refereeing at the World Cup so far is atrocious, maybe we’ll think better of some EPL referee’s or maybe not!!! 😮😮⚽️⚽️",LABEL_0,0.5826,Positive,0.9990780353546143,NEGATIVE,LABEL_0
53,2022-11-21 20:18:12+00:00,0,Hopefully this referee gets the World Cup final! Just for a laugh. He’s honking 😂,LABEL_2,0.7644,Positive,0.9950233697891235,POSITIVE,LABEL_2
54,2022-11-21 20:12:38+00:00,1,"This referee is so excited to dish out Yellow cards.

He's really looking for any opportunity to use his cards, someone please tell him this is the world cup. #FIFAWorldCup",LABEL_2,0.8029,Positive,0.7227616906166077,NEGATIVE,LABEL_2
55,2022-11-21 20:12:13+00:00,0,The US government will issue travel advisory to any country whose referee will red card US player during the ongoing world cup.,LABEL_1,0.0,Neutral,0.8901596069335938,NEGATIVE,LABEL_1
56,2022-11-21 20:05:58+00:00,1,"[scores World Cup goal in Qatar]
[holds up DVD copy of Love Actually in celebration]
[receives red card from referee]",LABEL_1,0.6369,Positive,0.7811822295188904,POSITIVE,LABEL_1
57,2022-11-21 19:56:15+00:00,28,"If you were given an opportunity to be a referee at this year's world Cup, Which game would you want to officiate?

#NBSportUpdates | #NBSPressBox | #NBSportThisMorning",LABEL_1,0.4767,Positive,0.9878690838813782,NEGATIVE,LABEL_1
58,2022-11-21 19:50:47+00:00,2,This world cup is something else the Amount of Addition time the Referee provide.. nah man🙄🙄🙄🙄🙄,LABEL_0,-0.1027,Negative,0.9820758104324341,POSITIVE,LABEL_0
59,2022-11-21 19:48:35+00:00,1,I'm be surprised if there's another referee at this world cup that draws as many faces of bemusement as this one right here,LABEL_0,0.2263,Positive,0.8783628940582275,POSITIVE,LABEL_0
60,2022-11-21 19:47:50+00:00,2,"If I had a 35 year old referee in high school varsity game, I would be nervous. A 35 year old reffing a US game in the World Cup? Wild.

I like my referees to be grizzled, full of vinegar and able to say “Son, listen…” when I get out of line.",LABEL_0,0.1027,Positive,0.8645837903022766,NEGATIVE,LABEL_0
61,2022-11-21 19:47:47+00:00,5,Has this referee won a competition to referee at the World Cup? #USAvWAL,LABEL_1,0.5719,Positive,0.994821310043335,NEGATIVE,LABEL_1
62,2022-11-21 19:45:26+00:00,0,Poor decisions at a World Cup level with this referee 🤦🏽‍♂️,LABEL_0,-0.4767,Negative,0.9997312426567078,NEGATIVE,LABEL_0
63,2022-11-21 19:42:54+00:00,1,This is the same referee for the club World Cup final btw,LABEL_1,0.0,Neutral,0.5420295596122742,NEGATIVE,LABEL_1
64,2022-11-21 19:37:37+00:00,0,It’s interesting that the referee in the World Cup game USA vs Wales is from Qatar but he’s giving the United States all the fouls 🤔,LABEL_1,0.8248,Positive,0.9804431796073914,NEGATIVE,LABEL_1
65,2022-11-21 19:36:27+00:00,0,Why did they let this YMCA referee participate in a World Cup match?,LABEL_0,0.0,Neutral,0.9978289008140564,NEGATIVE,LABEL_0
66,2022-11-21 19:35:44+00:00,25,"I, too, am competent enough to be a referee at the FIFA World Cup®, despite never having officiated in my life.",LABEL_2,0.3182,Positive,0.9997304081916809,POSITIVE,LABEL_2
67,2022-11-21 19:35:15+00:00,4,Being a referee during the World Cup seems like a stressful occupation.,LABEL_0,-0.2023,Negative,0.9669214487075806,NEGATIVE,LABEL_0
68,2022-11-21 19:35:07+00:00,5,"HOW IS THAT NOT A YELLOW CARD?

He is not playing the ball. He is trying to just hurt Pulisic. This referee has no business working the World Cup.",LABEL_0,-0.7345,Negative,0.9980534315109253,NEGATIVE,LABEL_0
69,2022-11-21 19:35:00+00:00,6,An all Qatari referee pairing. In a USA World Cup game. In Qatar. How does #Fifa let this happen?,LABEL_0,0.0,Neutral,0.7490584850311279,POSITIVE,LABEL_0
70,2022-11-21 19:30:02+00:00,52,"Not sure how a ref from Qatar got to referee a game at the world cup, can't imagine he's had much big game experiance.",LABEL_0,-0.2411,Negative,0.994077205657959,NEGATIVE,LABEL_0
71,2022-11-21 19:29:40+00:00,1,I wasn’t aware that FIFA hired Angel Hernandez to referee a World Cup match.,LABEL_1,0.0,Neutral,0.9725020527839661,NEGATIVE,LABEL_1
72,2022-11-21 19:28:04+00:00,2,Qatar bought this World Cup. Can’t be surprised by the way an all-Qatari referee team is treating the #USMNT team in this half. #FIFAWorldCup #USA,LABEL_1,0.2263,Positive,0.936296284198761,NEGATIVE,LABEL_1
73,2022-11-21 19:27:52+00:00,12,"LMAO. ""This referee is young but he has a lot of big game experience."" Proceeds to list a bunch of bullshit games he's reffed, basically showing he has no business reffing a World Cup.",LABEL_0,-0.7338,Negative,0.9880947470664978,NEGATIVE,LABEL_0
74,2022-11-21 19:27:43+00:00,1,A referee absolutely out of their depth for a World Cup? Pretty much par for the course. Games back!,LABEL_0,0.5411,Positive,0.9139377474784851,NEGATIVE,LABEL_0
75,2022-11-21 19:26:43+00:00,5,The U.S. World Cup game feels like a WWE match with Hornswoggle as special guest referee,LABEL_1,0.6369,Positive,0.9915135502815247,NEGATIVE,LABEL_1
76,2022-11-21 19:26:31+00:00,2,Is this the referee's first World Cup game? He is WAY too hyped up.,LABEL_0,0.0,Neutral,0.9994288086891174,NEGATIVE,LABEL_0
77,2022-11-21 19:26:30+00:00,0,Don’t ever want to see a Qatari referee officiate another World Cup game !!,LABEL_0,0.2225,Positive,0.984045147895813,NEGATIVE,LABEL_0
78,2022-11-21 19:26:28+00:00,0,The referee for this USA game how did he end up at the World Cup?,LABEL_1,0.0,Neutral,0.9976782202720642,NEGATIVE,LABEL_1
79,2022-11-21 19:24:14+00:00,0,This World Cup referee is a joke,LABEL_0,0.296,Positive,0.9974247217178345,NEGATIVE,LABEL_0
80,2022-11-21 19:22:55+00:00,0,Even this referee in the World Cup is bad 😂,LABEL_0,-0.5423,Negative,0.999408483505249,NEGATIVE,LABEL_0
81,2022-11-21 19:22:42+00:00,1,I’m assuming this is the first World Cup match for this referee crew as well? Rough start for those guys. #FIFAWorldCup #USAWAL,LABEL_0,0.2732,Positive,0.9962412118911743,NEGATIVE,LABEL_0
82,2022-11-21 19:21:51+00:00,61,i know absolutely none of the rules of soccer which appears to qualify me to be a referee at the world cup,LABEL_0,0.0,Neutral,0.9994547963142395,NEGATIVE,LABEL_0
83,2022-11-21 19:20:52+00:00,5,"After 20 minutes this is my big takeaway: 
All Qatari referee crew-&gt;Qatar bribed Fifa to bring world cup to Qatar over US-&gt; US opens investigation into FIFA-&gt;qatari referee completely favoring Wales",LABEL_1,0.4754,Positive,0.9147939085960388,POSITIVE,LABEL_1
84,2022-11-21 19:20:46+00:00,4,A referee from Qatar should not be officiating a World Cup game.  #Qatar2022,LABEL_0,0.0,Neutral,0.9861146211624146,NEGATIVE,LABEL_0
85,2022-11-21 19:20:20+00:00,3,Who is this referee and why is he allowed to officiate World Cup matches?,LABEL_0,0.0,Neutral,0.9985901713371277,NEGATIVE,LABEL_0
86,2022-11-21 19:20:08+00:00,2,who made this guy a world cup referee,LABEL_0,0.0,Neutral,0.9920828342437744,POSITIVE,LABEL_0
87,2022-11-21 19:19:35+00:00,8,"After all the corruption in Qatar's bid for the World Cup, essentially taking it away from the US, how do you then have an all Qatari referee crew in the US's first game?",LABEL_0,0.0,Neutral,0.9951657056808472,NEGATIVE,LABEL_0
88,2022-11-21 19:19:04+00:00,0,"Why is Qatar allowed to referee the World Cup? How can a country of 300,000 citizens field qualified officials?",LABEL_0,0.0,Neutral,0.9991112351417542,NEGATIVE,LABEL_0
89,2022-11-21 19:17:22+00:00,2,Referee trying to land the first ever World Cup abandoned fixture due to lack of players,LABEL_0,-0.6486,Negative,0.9987468719482422,NEGATIVE,LABEL_0
90,2022-11-21 19:17:20+00:00,47,"I, for one, am shocked that a second tier referee only assigned such a high profile match because he's from the country that bribed their way into hosting is over-reacting to the intensity of his first World Cup assignment",LABEL_0,-0.3182,Negative,0.9989330172538757,NEGATIVE,LABEL_0
91,2022-11-21 19:13:32+00:00,4,"Ahhh this referee is a showman. Welcome to the World Cup, sir",LABEL_2,0.4588,Positive,0.9991211295127869,POSITIVE,LABEL_2
92,2022-11-21 19:04:27+00:00,5,Good luck to Wales &amp; USA with this referee. Liverpool had him for the 2019 FIFA Club World Cup final in Qatar and he was dreadful. Hope he’s got better since #FIFAWorldCup #USAWAL,LABEL_0,0.8316,Positive,0.9715651273727417,NEGATIVE,LABEL_0
93,2022-11-21 18:49:36+00:00,0,"The best thing about this World Cup would be players/mgt being overtly political! Wear the armband, don’t sing the Iranian anthem, boo Qatar, boo every time FIFA is mentioned, question the VAR and referee impartiality. Call it out for what it is! #FIFAWorldCup",LABEL_1,0.6988,Positive,0.9808273315429688,NEGATIVE,LABEL_1
94,2022-11-21 18:26:35+00:00,0,"Netherlands bitterly underwhelming at the World Cup, referee seemed tentative with cards in the first half as well #FIFAWorldCup",LABEL_0,-0.2263,Negative,0.9407950043678284,NEGATIVE,LABEL_0
95,2022-11-21 18:07:21+00:00,1,I might buy Lama a referee shirt for the World Cup for shits and gigs (giggles) 😂😂😂,LABEL_1,-0.4767,Negative,0.9981333613395691,NEGATIVE,LABEL_1
96,2022-11-21 17:54:07+00:00,2,"As Felix isn't that the World Cup, the page (here and on Instagram) will be stopped for a while because there is nothing to post now. Maybe I bring here some old pictures of Felix (at young referee haha) but it's not my focus right now. Miss him a lot!",LABEL_0,-0.3903,Negative,0.999442994594574,NEGATIVE,LABEL_0
97,2022-11-21 17:43:17+00:00,1,Petition to let Ally McCoist make all referee decisions for the entire world cup 👏,LABEL_1,0.0,Neutral,0.9523521065711975,NEGATIVE,LABEL_1
98,2022-11-22 23:08:33+00:00,0,World Cup 2022: Gareth Southgate 'worried' England used as example in referee vide...,LABEL_1,0.0,Neutral,0.9955251812934875,NEGATIVE,LABEL_1
99,2022-11-22 21:28:52+00:00,1,"S/o to @FIFAcom for having 6 ladies referee the men’s World Cup for the first time ever! From Rwanda, is Salima Mukansanga! Africa, stand the fuck up! 🇷🇼

Congrats also:
Stephanie Frappart 🇫🇷
Yoshimi Yamashita 🇯🇵
Karen Diaz Medina 🇲🇽
Neuza Back 🇧🇷
Kathryn Nesbitt 🇺🇸
#FIFAWorldCup",LABEL_2,-0.2444,Negative,0.9356624484062195,NEGATIVE,LABEL_2
100,2022-11-22 21:01:31+00:00,49,Refereeing in this World Cup has been so good and shall I tell you why cause no English referee has refereed a game,LABEL_2,0.3697,Positive,0.9983084201812744,POSITIVE,LABEL_2
101,2022-11-22 20:43:43+00:00,1,Best referee so far this World Cup #Fra v #Aus,LABEL_2,0.6369,Positive,0.9991729855537415,POSITIVE,LABEL_2
102,2022-11-22 20:30:38+00:00,0,First time African American woman as a referee in World Cup history. 👊🏼#HumanRights #FIFAWorldCup,LABEL_2,0.0,Neutral,0.983292281627655,POSITIVE,LABEL_2
103,2022-11-22 20:14:23+00:00,0,"World Cup added (injury) time. Why not play 30 mins each way and just stop the clock when the ball’s not in play?  This gives at least the equivalent playing time of a current match. Independent time keeper, not the referee’s problem.  #FIFAWorldCup #FIFAWorldCup2022",LABEL_1,-0.2991,Negative,0.9886470437049866,NEGATIVE,LABEL_1
104,2022-11-22 19:59:22+00:00,0,No Nigerian referee made it to the World Cup again .. what a shame.,LABEL_0,-0.6486,Negative,0.9997751116752625,NEGATIVE,LABEL_0
105,2022-11-22 19:57:50+00:00,0,Namibia might not be represented at any FIFA World Cup anytime soon but for a Namibian referee to officiate at this event🕯️🕯️🕯️,LABEL_1,0.0,Neutral,0.7707223296165466,NEGATIVE,LABEL_1
106,2022-11-22 19:53:42+00:00,18,"NO GHANAIAN REFEREE WILL EVER REFEREE AT THE WORLD CUP..the level is different.. saa nkwasia officiating the likes of YAO BLESS, AKUBIAM ETC dey display in the GPL nu de3, they will rot in Ghana here..",LABEL_0,0.5267,Positive,0.9867466688156128,NEGATIVE,LABEL_0
107,2022-11-22 19:53:12+00:00,0,At least we have a referee representing us at the World Cup 🥺🇿🇦,LABEL_2,0.0,Neutral,0.9871262907981873,POSITIVE,LABEL_2
108,2022-11-22 19:52:38+00:00,0,I hope these additional minutes we are seeing in the World Cup are not setting a precedent for what is to come in the PSL ngoba sizonya nyi ngo referee base Naturena,LABEL_1,0.4404,Positive,0.9989064931869507,NEGATIVE,LABEL_1
109,2022-11-22 19:28:43+00:00,2,"Watching World Cup with Family is cool until u find my mom
She's asking me why the referee has   a watch and the players don't 🤑",LABEL_2,0.3182,Positive,0.9897695779800415,POSITIVE,LABEL_2
110,2022-11-22 19:15:43+00:00,0,Went from celebrating qualifying for the world cup to celebrating a referee officiating a world cup game. SA football is in shambles 😪,LABEL_0,0.8126,Positive,0.9976378679275513,NEGATIVE,LABEL_0
111,2022-11-22 19:03:40+00:00,2,This referee the only time a South African will end up at the World Cup anytime soon,LABEL_1,0.0,Neutral,0.7178793549537659,NEGATIVE,LABEL_1
112,2022-11-22 19:00:48+00:00,0,Atleast we have a South African referee who made the World Cup. All the best Victor Gomes #FIFAWorldCup #FRAAUS,LABEL_2,0.6369,Positive,0.9990538954734802,POSITIVE,LABEL_2
113,2022-11-22 19:00:47+00:00,1,"Q: What do you call a South African at the World Cup?

A: The referee...",LABEL_1,0.0,Neutral,0.7338902950286865,NEGATIVE,LABEL_1
114,2022-11-22 19:00:15+00:00,1,"Super Eagles won't qualify for world cup

And then, no Nigerian referee qualifies

Same as no Nigerian broadcaster or stadium commentator

Koyemi jare...",LABEL_0,0.128,Positive,0.9989377856254578,NEGATIVE,LABEL_0
115,2022-11-22 18:59:59+00:00,53,First time watching a World Cup game specifically to cheer on the referee. Go Salima!!,LABEL_2,0.5972,Positive,0.9910338521003723,POSITIVE,LABEL_2
116,2022-11-22 18:59:55+00:00,0,No Nigerian referee at this year World Cup?? Na only jay jay okocha we Dey see na wam 🥲,LABEL_1,-0.3736,Negative,0.9921762347221375,NEGATIVE,LABEL_1
117,2022-11-22 18:59:32+00:00,0,So Ghana nor get any referee for the World Cup inside ?,LABEL_1,0.0,Neutral,0.9994449019432068,NEGATIVE,LABEL_1
118,2022-11-22 18:59:28+00:00,0,The referee Jersey is just rubbish this World Cup.,LABEL_0,0.0,Neutral,0.999721109867096,NEGATIVE,LABEL_0
119,2022-11-22 18:59:27+00:00,0,Is there any Nigerian officiating as referee in this world cup or any world cup?,LABEL_1,0.0,Neutral,0.9987786412239075,NEGATIVE,LABEL_1
120,2022-11-22 18:20:43+00:00,1,"#fifaworldcup
#Poland #mexico played brilliantly bt 🇵🇱 got a questionable penalty from referee,bt Mexican goalkeeper stopped it amazingly.
This group become a death group.Among🇸🇦🇲🇽🇵🇱🇦🇷any 2 can qualify &amp;any 2 can exit!World is going to see th most competitive World Cup certainly!",LABEL_2,-0.2001,Negative,0.9324549436569214,NEGATIVE,LABEL_2
121,2022-11-22 17:59:40+00:00,0,Just noticed the #FIFA official on the sideline in charge of substitutes for Poland vs Mexico was the Final head referee at the 2019 Woman’s World Cup.  Really FIFA?  That’s the best you can do for someone with those credentials?  #FIFAWorldCupQatar2022,LABEL_1,0.6767,Positive,0.9985839128494263,POSITIVE,LABEL_1
122,2022-11-22 17:54:20+00:00,0,"Hope the World Cup final has a goal between the teams and shit tons of time wasting/VAR reviews only for the referee to add 1 minute at the end, fit a laugh.",LABEL_0,0.6597,Positive,0.9832565188407898,NEGATIVE,LABEL_0
123,2022-11-22 17:39:40+00:00,0,The most boring World Cup so far with players going down so easily and referee blowing for fouls,LABEL_0,0.1339,Positive,0.998974084854126,NEGATIVE,LABEL_0
